0.6696132596685083,0.32867132867132864,0.5313390313390314,0.4006734006734007,0.4819277108433735,0.3285198555956679,0.5935828877005348,0.46921797004991683,0.25483091787439616,0.3924050632911392
0.7527950310559006,0.40617283950617283,0.4691823899371069,0.4490566037735849,0.4472049689440994,0.3433962264150943,0.5515527950310559,0.3569620253164557,0.27225806451612905,0.3531645569620253
606,13,6,0,10,60,18,4,81,7
5,329,35,98,60,14,19,59,114,77
50,103,373,53,5,22,40,39,54,56
12,54,39,357,21,154,11,19,50,78
35,115,1,38,360,41,96,47,55,17
46,35,45,128,15,273,72,34,39,108
51,21,35,21,137,26,444,11,59,0
17,75,87,78,65,62,5,282,82,37
27,137,58,60,48,60,41,81,211,52
56,119,23,58,26,119,2,25,83,279

