0.9817559863169898,0.4503311258278146,0.5540142917192098,0.7391991570073762,0.6777156549520766,0.8970840480274442,0.9342581423401689,0.7282889079965607,0.9398584905660378,0.7225325884543762
0.9487603305785124,0.41098901098901097,0.7241758241758242,0.8351190476190476,0.9324175824175824,0.6244776119402985,0.9220238095238096,0.4653846153846154,0.9488095238095238,0.6928571428571428
1722,14,21,7,28,1,16,1,2,3
3,748,452,112,101,62,8,157,55,122
3,367,1318,1,3,0,0,107,19,2
0,32,144,1403,72,2,0,4,1,22
4,25,17,10,1697,16,19,9,1,22
3,63,44,184,100,1046,20,12,4,199
7,24,9,3,80,0,1549,2,6,0
0,309,301,54,181,2,46,847,9,71
10,17,21,8,10,6,0,8,1594,6
2,62,52,116,232,31,0,16,5,1164

