0,-1.5084332251563057,11910.500420244756,145
25696,169.06768257708012,2336.997325799529,145
50224,147.69754456330992,951.3728961265206,145
75920,146.09453744918812,615.8836942168452,145
100448,147.4795803256771,517.3631910195188,145
126144,146.66572586433472,365.9142543144102,145
150672,149.36027642065278,326.2233263673885,145
175200,148.03769577042047,292.5873954149104,145
200896,145.82514200699393,286.4576837191359,145
225424,144.11305666220176,256.6495494629743,145
251120,145.6261330528833,216.93716272476004,145
275648,144.6159376700275,254.79660475741832,145
300176,146.3087659302452,204.09482842894977,145
325872,144.3490851293303,237.31958523465875,145
350400,143.94285090564003,213.63436739894627,145
376096,146.51510943926098,186.17569910806012,145
400624,146.93087655533617,190.22114765976954,145
425152,144.89827084594174,201.08269380788707,145
450848,144.43913116469741,190.9399560065754,145
475376,144.6495770781289,159.2971368199818,145
501072,145.87260381400185,153.3295099904246,145
525600,145.28284460253803,161.91712874710478,145
550128,144.98437124917666,163.11722687924924,145
575824,145.6335828792487,168.79647938522385,145
600352,145.82904930537163,147.2035416327783,145
626048,144.97029328528515,164.54793856479668,145
650576,144.72097575815934,147.76206553116418,145
675104,145.3141881939607,150.2610516006871,145
700800,144.2416499961778,145.52807749975136,145
725328,144.9722963317888,170.37286766621267,145
751024,144.9701058564974,148.9971950599902,145
